date,drafts,mean_v,drafts_normal,mean_v_normal,score
20220717,715,-0.1772,0.3755296610169492,0.4997877698859617,0.8753174309029108
20200905,777,-0.2945,0.4083686440677966,0.46659498005036926,0.8749636241181659
20220804,877,-0.4823,0.4613347457627119,0.41345255949517534,0.8747873052578872
20220718,589,0.0499,0.3087923728813559,0.5640510484167633,0.8728434212981193
20220820,954,-0.6655,0.5021186440677966,0.36161181697274963,0.8637304610405463
20220829,651,-0.1024,0.3416313559322034,0.5209541865927162,0.8625855425249196
20210711,787,-0.3598,0.4136652542372881,0.44811681145476673,0.8617820656920548
20140421,565,0.0541,0.2960805084745763,0.5652395370553779,0.8613200455299541
20221004,641,-0.0938,0.3363347457627119,0.5233877585670224,0.8597225043297343
20220612,502,0.1654,0.2627118644067797,0.5967344859786637,0.8594463503854435
20140816,631,-0.0771,0.3310381355932203,0.5281134157729421,0.8591515513661625
20220919,755,-0.3142,0.3967161016949153,0.4610204023882962,0.8577365040832114
20210811,735,-0.2819,0.3861228813559322,0.470160445966213,0.8562833273221452
20161229,615,-0.0573,0.3225635593220339,0.5337162907835536,0.8562798501055875
20220927,635,-0.1147,0.3331567796610169,0.5174736127224879,0.8506303923835048
20220604,623,-0.1004,0.3268008474576271,0.521520133563485,0.8483209810211121
20220728,604,-0.065,0.3167372881355932,0.5315373949460935,0.8482746830816867
20220831,348,0.4017,0.18114406779661016,0.6636011205750021,0.8447451883716123
20140817,635,-0.1401,0.3331567796610169,0.5102860861937237,0.8434428658547406
20221015,581,-0.0404,0.3045550847457627,0.5384985426865503,0.843053627432313
20140514,440,0.2215,0.2298728813559322,0.6126092985087297,0.8424821798646619
20220904,605,-0.0968,0.3172669491525424,0.522538838110869,0.8398057872634114
20220611,721,-0.3198,0.3787076271186441,0.4594357508701435,0.8381433779887876
20140713,881,-0.6268,0.4634533898305085,0.3725628908571267,0.8360162806876352
20220513,593,-0.0936,0.3109110169491525,0.5234443532640992,0.8343553702132518
20221006,504,0.0609,0.263771186440678,0.5671637567559921,0.83093494319667
20140307,529,0.0114,0.2770127118644068,0.5531565692294632,0.83016928109387
20220915,633,-0.1837,0.3320974576271186,0.49794844223096296,0.8300458998580815
20221002,587,-0.1012,0.3077330508474576,0.5212937547751776,0.8290268056226352
20190523,722,-0.3556,0.3792372881355932,0.44930530009338127,0.8285425882289745
20220906,521,0.0111,0.2727754237288136,0.5530716771838479,0.8258471009126614
20180807,63,0.8638,0.030190677966101694,0.7943631681711424,0.824553846137244
20190524,634,-0.2062,0.3326271186440678,0.49158153880981353,0.8242086574538814
20140519,386,0.2465,0.20127118644067796,0.6196836356433403,0.8209548220840183
20220722,527,-0.0231,0.2759533898305085,0.5433939839837008,0.8193473738142092
20220830,421,0.1733,0.2198093220338983,0.5989699765132006,0.818779298547099
20140809,595,-0.1525,0.3119703389830508,0.5067772149749569,0.8187475539580077
20181017,534,-0.0425,0.2796610169491525,0.537904298367243,0.8175653153163955
20220731,607,-0.1974,0.3183262711864407,0.4940717054811964,0.812397976667637
20220529,402,0.1861,0.2097457627118644,0.6025920371261213,0.8123377998379857
20210731,529,-0.0524,0.2770127118644068,0.5351028608619373,0.812115572726344
20200714,320,0.3352,0.1663135593220339,0.6447833837969382,0.8110969431189721
20180623,422,0.1302,0.22033898305084745,0.5867738192931322,0.8071128023439796
20190610,507,-0.0371,0.2653601694915254,0.5394323551883189,0.8047925246798443
20220909,492,-0.0106,0.2574152542372881,0.546931152551006,0.8043464067882942
20140521,403,0.1406,0.21027542372881355,0.5897167435411302,0.7999921672699438
20200601,338,0.2567,0.17584745762711865,0.6225699651942612,0.7984174228213798
20200706,549,-0.1391,0.2876059322033898,0.510569059679108,0.7981749918824979
20140901,705,-0.4385,0.3702330508474576,0.4258467981550129,0.7960798490024705
20220518,245,0.4182,0.12658898305084745,0.6682701830838451,0.7948591661346925
20180712,690,-0.4239,0.3622881355932203,0.4299782110416254,0.7922663466348457
20220621,451,0.0156,0.2356991525423729,0.5543450578680778,0.7900442104104506
20220924,550,-0.17,0.288135593220339,0.5018251789807295,0.7899607722010685
20220706,390,0.1155,0.2033898305084746,0.5826141090579813,0.7860039395664559
20220629,431,0.0369,0.22510593220338984,0.5603723931067659,0.7854783253101557
20200729,619,-0.3179,0.3246822033898305,0.45997340049237384,0.7846556038822043
20140815,485,-0.0674,0.2537076271186441,0.530858258581171,0.784565885699815
20220814,188,0.4854,0.09639830508474577,0.6872860013016779,0.7836843063864237
20221027,562,-0.2192,0.2944915254237288,0.48790288349981603,0.7823944089235448
20140812,505,-0.1204,0.2643008474576271,0.5158606638557967,0.7801615113134237
20220809,294,0.2724,0.15254237288135594,0.6270126489147966,0.7795550217961525
20210713,544,-0.2016,0.2849576271186441,0.49288321684258185,0.7778408439612259
20140324,247,0.3509,0.12764830508474576,0.6492260675174736,0.7768743726022194
20180810,510,-0.1532,0.2669491525423729,0.5065791335351878,0.7735282860775607
20220715,625,-0.3724,0.3278601694915254,0.444551345538923,0.7724115150304485
20140805,488,-0.1184,0.2552966101694915,0.5164266108265655,0.771723220996057
20200717,299,0.2282,0.1551906779661017,0.6145052208608054,0.7696958988269071
20200617,766,-0.6526,0.4025423728813559,0.36526217493420865,0.7678045478155646
20161207,529,-0.211,0.2770127118644068,0.4902232660799683,0.7672359779443751
20140801,446,-0.0569,0.2330508474576271,0.5338294801777074,0.7668803276353344
20140322,267,0.2705,0.1382415254237288,0.6264749992925663,0.7647165247162951
20220716,550,-0.2623,0.288135593220339,0.4757067262797476,0.7638423195000865
20181116,700,-0.5507,0.3675847457627119,0.394097173094881,0.761681918857593
20220907,530,-0.2328,0.2775423728813559,0.48405444409858794,0.7615968169799439
20190615,520,-0.218,0.2722457627118644,0.48824245168227737,0.7604882143941418
20140321,220,0.3409,0.11334745762711865,0.6463963326636294,0.759743790290748
20140802,384,0.0255,0.20021186440677965,0.5571464953733836,0.7573583597801632
20140902,436,-0.0984,0.2277542372881356,0.5220860805342539,0.7498403178223895
20210410,56,0.6098,0.026483050847457626,0.7224879028834997,0.7489709537309573
20220501,463,-0.1521,0.2420550847457627,0.5068904043691106,0.7489454891148732
20200815,314,0.1235,0.163135593220339,0.5848778969410566,0.7480134901613956
20200821,348,0.0588,0.18114406779661016,0.5665695124366847,0.7477135802332949
20221018,389,-0.0205,0.2028601694915254,0.5441297150457002,0.7469898845372256
20140213,347,0.0575,0.180614406779661,0.566201646905685,0.746816053685346
20140525,377,0.0008,0.1965042372881356,0.5501570502843883,0.7466612875725239
20220719,484,-0.2019,0.2531779661016949,0.49279832479696656,0.7459762908986615
20221023,329,0.0807,0.17108050847457626,0.5727666317666034,0.7438471402411796
20211121,71,0.5598,0.034427966101694914,0.7083392286142789,0.7427671947159739
20140709,494,-0.2354,0.2584745762711864,0.48331871303658847,0.7417932893077749
20210724,304,0.1178,0.15783898305084745,0.5832649480743654,0.7411039311252128
20200710,246,0.2205,0.1271186440677966,0.6123263250233453,0.7394449690911419
20140531,375,-0.0234,0.1954449152542373,0.5433090919380854,0.7387540071923226
20210602,247,0.2125,0.12764830508474576,0.6100625371402699,0.7377108422250157
20140309,485,-0.236,0.2537076271186441,0.4831489289453578,0.7368565560640019
20221112,520,-0.303,0.2722457627118644,0.46418970542460175,0.7364354681364662
20161230,472,-0.2146,0.2468220338983051,0.4892045615325844,0.7360265954308896
20220710,399,-0.0827,0.20815677966101695,0.5265287642547893,0.7346855439158063
20210621,535,-0.3407,0.2801906779661017,0.4535216050256091,0.7337122829917109
20220711,654,-0.5636,0.3432203389830508,0.39044681513342194,0.7336671541164728
20170122,422,-0.1335,0.22033898305084745,0.5121537111972608,0.7324926942481083
20140814,385,-0.0672,0.2007415254237288,0.5309148532782478,0.7316563787019766
20220806,672,-0.605,0.3527542372881356,0.37873171283850704,0.7314859501266426
20180713,781,-0.81,0.4104872881355932,0.32072214833470103,0.7312094364702942
20200824,310,0.071,0.16101694915254236,0.5700217889583746,0.731038738110917
20210618,201,0.2722,0.10328389830508475,0.6269560542177198,0.7302399525228046
20190629,620,-0.5189,0.3252118644067797,0.40309572993010556,0.7283075943368853
20211218,313,0.0549,0.16260593220338984,0.5654659158436854,0.7280718480470753
20220808,218,0.2256,0.11228813559322035,0.6137694897988059,0.7260576253920262
20221019,340,-0.0054,0.17690677966101695,0.548402614675005,0.7253093943360219
20210730,372,-0.0684,0.19385593220338984,0.5305752850957866,0.7244312172991764
20181105,376,-0.0782,0.19597457627118645,0.5278021449390192,0.7237767212102056
20221001,381,-0.0888,0.1986228813559322,0.5248026259939443,0.7234255073498765
20220807,905,-1.0729,0.4761652542372881,0.24632841902713717,0.7224936732644253
20190912,559,-0.4336,0.2929025423728814,0.4272333682333965,0.7201359106062779
20190720,71,0.4759,0.034427966101694914,0.684597753190526,0.7190257192922209
20221009,169,0.2924,0.08633474576271187,0.6326721186224852,0.719006864385197
20220415,361,-0.0732,0.18802966101694915,0.5292170123659413,0.7172466733828905
20210722,488,-0.3124,0.2552966101694915,0.46152975466198815,0.7168263648314797
20220509,430,-0.2075,0.2245762711864407,0.49121367327881377,0.7157899444652545
20180831,633,-0.6006,0.3320974576271186,0.3799767961741985,0.7120742538013172
20220903,390,-0.1466,0.2033898305084746,0.5084467585387249,0.7118365890471995
20221020,332,-0.0391,0.17266949152542374,0.53886640821755,0.7115358997429738
20221101,352,-0.0787,0.1832627118644068,0.527660658196327,0.7109233700607338
20140308,94,0.4025,0.046610169491525424,0.6638274993633096,0.7104376688548351
20211120,413,-0.1977,0.2155720338983051,0.4939868134355811,0.7095588473338862
20220810,458,-0.2849,0.23940677966101695,0.4693115255100597,0.7087183051710767
20210614,276,0.0494,0.1430084745762712,0.5639095616740711,0.7069180362503423
20140413,186,0.216,0.09533898305084745,0.6110529443391155,0.7063919273899629
20200801,347,-0.0886,0.180614406779661,0.5248592206910212,0.7054736274706822
20180618,271,0.0446,0.1403601694915254,0.5625512889442259,0.7029114584357513
20200618,433,-0.2648,0.22616525423728814,0.47499929256628654,0.7011645468035747
20140522,229,0.1162,0.11811440677966102,0.5828121904977503,0.7009265972774114
20220905,294,-0.0082,0.15254237288135594,0.5476102889159286,0.7001526617972845
20180806,392,-0.192,0.2044491525423729,0.4955997623022723,0.7000489148446452
20140223,276,0.0154,0.1430084745762712,0.5542884631710009,0.6972969377472721
20190713,12,0.4961,0.0031779661016949155,0.6903138175952912,0.6934917836969862
20220817,446,-0.3215,0.2330508474576271,0.45895469594499,0.6920055434026171
20221122,311,-0.0697,0.16154661016949154,0.5302074195647868,0.6917540297342784
20140306,155,0.2184,0.07891949152542373,0.6117320807040381,0.6906515722294618
20170404,542,-0.5144,0.2838983050847458,0.40436911061433545,0.6882674156990812
20220707,404,-0.257,0.2108050847457627,0.47720648575228497,0.6880115704980476
20190904,465,-0.3717,0.243114406779661,0.44474942697869213,0.6878638337583531
20220627,445,-0.3477,0.23252118644067796,0.45154079062791813,0.6840619770685961
20200630,190,0.1265,0.09745762711864407,0.5857268173972099,0.6831844445158539
20180811,213,0.0784,0.10963983050847458,0.5721157927502193,0.6817556232586939
20180715,118,0.2526,0.059322033898305086,0.6214097739041852,0.6807318078024902
20210802,359,-0.2033,0.18697033898305085,0.4924021619174283,0.6793725009004792
20220901,273,-0.048,0.14141949152542374,0.5363479441976287,0.6777674357230524
20140301,245,-0.0058,0.12658898305084745,0.5482894252808512,0.6748784083316987
20210611,149,0.1702,0.07574152542372882,0.598092758708509,0.6738342841322378
20180602,116,0.2302,0.05826271186440678,0.6150711678315741,0.6733338796959809
20210619,556,-0.6001,0.2913135593220339,0.3801182829168907,0.6714318422389246
20200703,329,-0.176,0.17108050847457626,0.500127338068423,0.6712078465429993
20140513,418,-0.348,0.21822033898305085,0.4514558985823029,0.6696762375653538
20220603,553,-0.6073,0.2897245762711864,0.37808087382212285,0.6678054500933093
20140323,136,0.1684,0.06885593220338983,0.5975834064348171,0.6664393386382069
20190722,81,0.2699,0.03972457627118644,0.6263052152013355,0.666029791472522
20180721,611,-0.7233,0.3204449152542373,0.3452559495175302,0.6657008647717675
20191012,266,-0.0778,0.13771186440677965,0.527915334333173,0.6656271987399526
20140429,166,0.1076,0.0847457627118644,0.5803786185234444,0.6651243812353088
20191019,539,-0.596,0.2823093220338983,0.3812784742069668,0.6635877962408652
20220918,310,-0.175,0.16101694915254236,0.5004103115538074,0.6614272607063498
20221121,295,-0.1557,0.1530720338983051,0.5058716998217268,0.6589437337200319
20210807,360,-0.2815,0.1875,0.47027363536036676,0.6577736353603667
20220921,85,0.2331,0.04184322033898305,0.615891790939189,0.657735011278172
20140419,179,0.0544,0.0916313559322034,0.5653244291009932,0.6569557850331966
20220517,238,-0.06,0.1228813559322034,0.5329522623730156,0.655833618305219
20220507,255,-0.0933,0.131885593220339,0.5235292453097145,0.6554148385300534
20220506,361,-0.2942,0.18802966101694915,0.4666798720959846,0.6547095331129338
20210515,387,-0.3446,0.2018008474576271,0.4524180084326099,0.654218855890237
20221008,308,-0.2029,0.15995762711864406,0.4925153513115821,0.6524729784302261
20220912,247,-0.0913,0.12764830508474576,0.5240951922804833,0.6517434973652291
20140529,335,-0.2609,0.1742584745762712,0.4761028891592858,0.650361363735557
20220530,435,-0.4492,0.22722457627118645,0.4228189818613996,0.6500435581325861
20220113,325,-0.2469,0.16896186440677965,0.4800645179546676,0.6490263823614473
20221219,94,0.175,0.046610169491525424,0.5994510314383542,0.6460612009298796
20220822,299,-0.2201,0.1551906779661017,0.4876482073629701,0.6428388853290719
20220424,156,0.0421,0.07944915254237288,0.5618438552307649,0.6412930077731377
20220622,387,-0.3927,0.2018008474576271,0.4388069837856193,0.6406078312432464
20221217,143,0.0547,0.0725635593220339,0.5654093211466086,0.6379728804686424
20220302,122,0.0905,0.0614406779661017,0.5755397719233708,0.6369804498894724
20220601,349,-0.3344,0.1816737288135593,0.4553043379835309,0.6369780667970902
20190619,366,-0.3666,0.1906779661016949,0.4461925917541526,0.6368705578558476
20180722,83,0.1612,0.04078389830508475,0.5955459973400492,0.636329895645134
20221025,173,-0.0082,0.08845338983050847,0.5476102889159286,0.636063678746437
20190929,158,0.0185,0.08050847457627118,0.5551656809756925,0.6356741555519637
20220311,279,-0.2084,0.14459745762711865,0.49095899714196783,0.6355564547690865
20180921,133,0.0641,0.06726694915254237,0.5680692719092221,0.6353362210617645
20220528,256,-0.1718,0.13241525423728814,0.5013158267070376,0.6337310809443257
20220119,322,-0.2978,0.1673728813559322,0.46566116754860065,0.6330340489045329
20140430,40,0.2234,0.018008474576271187,0.61314694813096,0.6311554227072312
20220902,197,-0.0728,0.10116525423728813,0.529330201760095,0.6304954559973832
20180818,317,-0.302,0.16472457627118645,0.4644726789099861,0.6291972551811725
20200805,156,-0.0009,0.07944915254237288,0.5496759953592348,0.6291251479016077
20140509,180,-0.0511,0.09216101694915255,0.535470726392937,0.6276317433420896
20220418,93,0.1097,0.04608050847457627,0.5809728628427516,0.6270533713173279
20220917,308,-0.295,0.15995762711864406,0.4664534933076771,0.6264111204263212
20220815,300,-0.2837,0.15572033898305085,0.469651093692521,0.6253714326755718
20220122,131,0.031,0.06620762711864407,0.5587028495429978,0.6249104766616418
20220304,36,0.2047,0.015889830508474576,0.6078553439542714,0.623745174462746
20140512,305,-0.3067,0.1583686440677966,0.46314270352867937,0.621511347596476
20181021,284,-0.2695,0.1472457627118644,0.47366931718497973,0.6209150798968441
20140209,41,0.1843,0.018538135593220338,0.6020826848524293,0.6206208204456497
20140228,90,0.0881,0.04449152542372881,0.5748606355584481,0.6193521609821769
20140227,107,0.0554,0.05349576271186441,0.5656074025863776,0.619103165298242
20140226,28,0.1969,0.011652542372881356,0.6056481507682729,0.6173006931411543
20181114,299,-0.3126,0.1551906779661017,0.4614731599649113,0.616663837931013
20200620,263,-0.2453,0.1361228813559322,0.4805172755312827,0.6166401568872149
20211217,168,-0.0722,0.0858050847457627,0.5294999858513257,0.6153050705970884
20210715,239,-0.2089,0.12341101694915255,0.49081751039927557,0.6142285273484281
20140406,200,-0.1455,0.1027542372881356,0.5087580293726478,0.6115122666607834
20220120,135,-0.0278,0.06832627118644068,0.5420640086023939,0.6103902797888345
20190823,272,-0.2853,0.1408898305084746,0.46919833611590595,0.6100881666243805
20221224,78,0.0752,0.038135593220338986,0.5712102775969892,0.6093458708173282
20221021,152,-0.0719,0.07733050847457627,0.5295848778969411,0.6069153863715173
20140205,167,-0.1102,0.08527542372881355,0.5187469934067178,0.6040224171355314
20220805,473,-0.6865,0.24735169491525424,0.35566937377967683,0.6030210686949311
20180615,210,-0.1951,0.10805084745762712,0.4947225444975806,0.6027733919552077
20190726,65,0.0745,0.03125,0.5710121961572201,0.6022621961572201
20161209,45,0.1075,0.02065677966101695,0.5803503211749059,0.6010071008359229
20170109,64,0.0605,0.03072033898305085,0.5670505673618381,0.5977709063448889
20180720,299,-0.3827,0.1551906779661017,0.44163671863946347,0.5968273966055652
20221107,129,-0.0648,0.06514830508474577,0.5315939896431704,0.5967422947279162
20190607,55,0.0717,0.025953389830508475,0.5702198703981437,0.5961732602286521
20190621,144,-0.0957,0.07309322033898305,0.5228501089447919,0.5959433292837749
20170318,39,0.0996,0.017478813559322032,0.5781148306403691,0.5955936441996911
20200829,214,-0.2287,0.11016949152542373,0.4852146353886641,0.5953841269140878
20210523,420,-0.6226,0.21927966101694915,0.3737513794957412,0.5930310405126904
20180808,235,-0.2777,0.12129237288135593,0.4713489346048275,0.5926413074861835
20180917,276,-0.3629,0.1430084745762712,0.447239593650075,0.5902480682263462
20180826,309,-0.4254,0.1604872881355932,0.4295537508135488,0.590041038949142
20210725,430,-0.6534,0.2245762711864407,0.36503579614590115,0.5896120673323418
20170107,16,0.1189,0.005296610169491525,0.5835762189082883,0.5888728290777798
20220512,205,-0.2355,0.10540254237288135,0.48329041568805003,0.5886929580609314
20211216,226,-0.2797,0.11652542372881355,0.4707829876340587,0.5873084113628723
20220428,92,-0.039,0.045550847457627115,0.5388947055660884,0.5844455530237156
20211219,132,-0.1272,0.06673728813559322,0.5139364441551827,0.5806737322907759
20180627,90,-0.0583,0.04449152542372881,0.5334333172981691,0.5779248427218979
20181001,209,-0.2921,0.10752118644067797,0.4672741164152919,0.5747953028559698
20210620,185,-0.2531,0.0948093220338983,0.47831008234528427,0.5731194043791825
20221012,57,-0.0198,0.02701271186440678,0.5443277964854693,0.571340508349876
20140428,89,-0.0843,0.04396186440677966,0.5260760066781742,0.5700378710849539
20210712,92,-0.0913,0.045550847457627115,0.5240951922804833,0.5696460397381105
20221222,6,0.0692,0.0,0.5695124366846827,0.5695124366846827
20161217,91,-0.1018,0.045021186440677964,0.5211239706839469,0.5661451571246249
20180813,142,-0.1992,0.07203389830508475,0.49356235320750447,0.5655962515125892
20180908,11,0.0413,0.0026483050847457626,0.5616174764424574,0.5642657815272032
20170120,54,-0.0435,0.025423728813559324,0.5376213248818585,0.5630450536954179
20220220,87,-0.1099,0.04290254237288135,0.518831885452333,0.5617344278252144
20140215,26,0.0033,0.01059322033898305,0.5508644839978494,0.5614577043368324
20180803,173,-0.2729,0.08845338983050847,0.47270720733467275,0.5611605971651812
20180814,52,-0.0578,0.024364406779661018,0.5335748040408613,0.5579392108205223
20220227,229,-0.3945,0.11811440677966102,0.4382976315119273,0.5564120382915884
20211124,83,-0.1234,0.04078389830508475,0.5150117433996435,0.5557956417047283
20220423,108,-0.1707,0.05402542372881356,0.5016270975409604,0.5556525212697739
20220615,174,-0.2953,0.08898305084745763,0.4663686012620617,0.5553516521095193
20220407,11,0.0045,0.0026483050847457626,0.5512040521803107,0.5538523572650564
20220929,125,-0.2111,0.06302966101694915,0.49019496873142987,0.553224629748379
20170101,166,-0.2883,0.0847457627118644,0.4683494156597527,0.5530951783716171
20180904,292,-0.5265,0.15148305084745764,0.400945131441184,0.5524281822886417
20140528,45,-0.0646,0.02065677966101695,0.5316505843402474,0.5523073640012643
20220124,78,-0.1283,0.038135593220338986,0.5136251733212598,0.5517607665415988
20170326,182,-0.3325,0.09322033898305085,0.45584198760576133,0.5490623265888122
20170303,46,-0.0801,0.0211864406779661,0.5272644953167888,0.5484509359947549
20140407,75,-0.1485,0.036546610169491525,0.5079091089164945,0.5444557190859861
20210401,66,-0.1346,0.03177966101694915,0.5118424403633379,0.5436221013802871
20220305,139,-0.2747,0.0704449152542373,0.4721978550609808,0.5426427703152181
20220207,81,-0.167,0.03972457627118644,0.5026740994368828,0.5423986757080692
20220816,282,-0.5475,0.1461864406779661,0.3950026882481112,0.5411891289260773
20200727,306,-0.6028,0.15889830508474576,0.37935425450635274,0.5382525595910985
20140206,15,-0.0652,0.004766949152542373,0.5314808002490167,0.5362477494015591
20220412,161,-0.3419,0.08209745762711865,0.45318203684314784,0.5352794944702665
20170102,66,-0.1669,0.03177966101694915,0.5027023967854212,0.5344820578023703
20190719,30,-0.1021,0.012711864406779662,0.5210390786383315,0.5337509430451112
20140527,124,-0.2815,0.0625,0.47027363536036676,0.5327736353603667
20190905,335,-0.6804,0.1742584745762712,0.3573955120405218,0.531653986616793
20161227,105,-0.2545,0.0524364406779661,0.4779139194657461,0.5303503601437122
20161228,21,-0.0995,0.007944915254237288,0.5217748097003311,0.5297197249545683
20220126,52,-0.1618,0.024364406779661018,0.5041455615608817,0.5285099683405428
20161226,103,-0.2591,0.0513771186440678,0.4766122414329777,0.5279893600770456
