date,drafts,mean_v,drafts_normal,mean_v_normal,score
20221002,322,-0.0807,0.3018147086914995,0.6323595344416347,0.9341742431331342
20221122,311,-0.0697,0.2913085004775549,0.6343322393787771,0.925640739856332
20220905,298,-0.0212,0.27889207258834764,0.6430300747834508,0.9219221473717985
20220529,345,-0.2847,0.3237822349570201,0.5957748246982657,0.9195570596552858
20220530,342,-0.3045,0.3209169054441261,0.5922239558114093,0.9131408612555354
20140321,220,0.3409,0.2043935052531041,0.7079679345779307,0.9123614398310348
20140307,248,0.1774,0.23113658070678128,0.6786463657394953,0.9097829464462766
20220821,286,-0.0408,0.26743075453677173,0.6395150732590879,0.9069458277958595
20220817,286,-0.0655,0.26743075453677173,0.6350854539911407,0.9025162085279124
20140812,302,-0.1537,0.282712511938873,0.6192679471315076,0.9019804590703806
20220728,285,-0.071,0.2664756446991404,0.6340991015225694,0.9005747462217099
20140811,296,-0.1401,0.276981852913085,0.6217069277810656,0.8986887806941506
20220119,322,-0.2978,0.3018147086914995,0.5934255124549416,0.8952402211464411
20221121,295,-0.1557,0.27602674307545366,0.6189092735065727,0.8949360165820264
20200617,478,-1.1394,0.45081184336198665,0.44249565108229755,0.8933074944442843
20220901,273,-0.048,0.25501432664756446,0.6382238482093219,0.8932381748568863
20221022,274,-0.0545,0.2559694364851958,0.6370581589282831,0.893027595413479
20210711,311,-0.257,0.2913085004775549,0.6007424544036153,0.8920509548811701
20220913,272,-0.0548,0.25405921680993315,0.6370043578845429,0.8910635746944761
20220629,275,-0.0709,0.25692454632282713,0.6341170352038162,0.8910415815266434
20140525,263,-0.0134,0.2454632282712512,0.6444289019206972,0.8898921301919485
20220907,307,-0.2584,0.2874880611270296,0.6004913828661609,0.8879794439931905
20140522,192,0.3355,0.17765042979942694,0.7069995157906063,0.8846499455900332
20220808,211,0.2256,0.19579751671442217,0.6872904001004285,0.8830879168148507
20210615,132,0.6337,0.12034383954154727,0.7604777532684134,0.8808215928099606
20140531,264,-0.07,0.24641833810888253,0.6342784383350369,0.8806967764439195
20220814,164,0.4551,0.15090735434574976,0.7284481985617186,0.8793555529074684
20210811,249,-0.0047,0.23209169054441262,0.6459891321891643,0.8780808227335769
20200814,220,0.1451,0.2043935052531041,0.6728537866967952,0.8772472919498993
20140902,271,-0.1292,0.2531041069723018,0.6236616990369612,0.876765806009263
20220705,297,-0.2738,0.27793696275071633,0.5977295959541614,0.8756665587048778
20140716,258,-0.0691,0.24068767908309455,0.6344398414662576,0.8751275205493522
20200706,208,0.192,0.1929321872015282,0.6812646832015208,0.8741968704030489
20210713,330,-0.4584,0.30945558739255014,0.5646240203726618,0.874079607765212
20140301,245,-0.0058,0.2282712511938873,0.6457918616954502,0.8740631128893375
20140822,273,-0.1557,0.25501432664756446,0.6189092735065727,0.8739236001541371
20220311,279,-0.2084,0.2607449856733524,0.6094582234895356,0.870203209162888
20221007,207,0.1654,0.19197707736389685,0.6764943239898853,0.8684714013537822
20220627,363,-0.6668,0.34097421203438394,0.5272502286544358,0.8682244406888198
20220912,236,0.0051,0.21967526265520534,0.6477466329513458,0.8674218956065511
20210621,270,-0.1784,0.2521489971346705,0.6148383278635605,0.866987324998231
20220601,268,-0.1908,0.2502387774594078,0.6126145513889636,0.8628533288483714
20180831,247,-0.0963,0.23018147086914995,0.6295618801671419,0.8597433510362918
20220816,162,0.3527,0.1489971346704871,0.7100841089650471,0.8590812436355343
20220517,238,-0.06,0.22158548233046801,0.636071806459712,0.85765728879018
20200717,204,0.1102,0.18911174785100288,0.6665949319416796,0.8557066797926824
20220506,271,-0.2493,0.2531041069723018,0.6021233478596151,0.8552274548319169
20220609,227,-0.0171,0.2110792741165234,0.6437653557145674,0.8548446298310908
20140814,224,-0.0146,0.2082139446036294,0.6442136977457361,0.8524276423493655
20220927,227,-0.036,0.2110792741165234,0.6403758899589318,0.8514551640754552
20180810,204,0.0784,0.18911174785100288,0.6608920213052132,0.8500037691562161
20140801,269,-0.2692,0.2511938872970392,0.5985545452915119,0.849748432588551
20180602,98,0.6381,0.08787010506208214,0.7612668352432702,0.8491369403053524
20220513,219,-0.0126,0.2034383954154728,0.6445723713706712,0.8480107667861441
20221017,222,-0.0326,0.20630372492836677,0.6409856351213213,0.8472893600496881
20210618,171,0.2246,0.15759312320916904,0.6871110632879611,0.8447041864971302
20221112,233,-0.1097,0.21680993314231137,0.6271587668800774,0.8439687000223888
20210622,291,-0.4274,0.2722063037249284,0.5701834615591542,0.8423897652840826
20200710,139,0.3821,0.12702960840496658,0.7153566112515916,0.8423862196565581
20200824,108,0.5217,0.09742120343839542,0.7403920302720539,0.8378132337104494
20220805,180,0.1251,0.166189111747851,0.6692670504474453,0.8354561621952963
20161230,270,-0.3804,0.2521489971346705,0.5786122917451265,0.830761288879797
20221006,186,0.0593,0.17191977077363896,0.6574666881870841,0.829386458960723
20140306,155,0.2184,0.14231136580706782,0.6859991750506625,0.8283105408577304
20210619,286,-0.4916,0.26743075453677173,0.558670038198741,0.8261007927355126
20180830,224,-0.1624,0.2082139446036294,0.6177077168630404,0.8259216614666698
20190725,8,0.9656,0.0019102196752626551,0.819999641326375,0.8219098610016377
20140429,167,0.1101,0.15377268385864373,0.6665769982604328,0.8203496821190766
20220622,250,-0.3634,0.23304680038204392,0.5816610175570739,0.8147078179391178
20200829,181,-0.0111,0.16714422158548234,0.6448413765893725,0.8119855981748548
20221001,207,-0.1539,0.19197707736389685,0.6192320797690141,0.811209157132911
20220719,187,-0.0488,0.1728748806112703,0.6380803787593479,0.8109552593706182
20220113,242,-0.3425,0.22540592168099333,0.5854091569376445,0.8108150786186379
20220620,255,-0.4134,0.23782234957020057,0.5726941769336991,0.8105165265038996
20180703,191,-0.0745,0.1766953199617956,0.6334714226789332,0.8101667426407289
20221101,157,0.1053,0.14422158548233047,0.6657161815605889,0.8099377670429193
20210731,157,0.1024,0.14422158548233047,0.6651961048044331,0.8094176902867636
20211121,71,0.5598,0.06208213944603629,0.7472247628270654,0.8093069022731016
20221111,168,0.0344,0.15472779369627507,0.6530012015566435,0.8077289952529186
20211216,226,-0.2797,0.21012416427889208,0.5966715087606033,0.8067956730394954
20140406,200,-0.1455,0.18529130850047756,0.6207385089937411,0.8060298174942186
20210410,56,0.6098,0.04775549188156638,0.7561916034504402,0.8039470953320066
20140308,94,0.4025,0.08404966571155682,0.7190150822259285,0.8030647479374853
20161229,180,-0.0568,0.166189111747851,0.6366456842596079,0.8028347960074589
20140323,136,0.1684,0.12416427889207259,0.6770323344272878,0.8011966133193604
20210724,147,0.0995,0.1346704871060172,0.6646760280482774,0.7993465151542947
20140309,243,-0.4126,0.22636103151862463,0.5728376463836732,0.7991986779022978
20200821,198,-0.1786,0.1833810888252149,0.614802460501067,0.7981835493262819
20220424,156,0.0421,0.14326647564469913,0.6543820950126432,0.7976485706573424
20220603,261,-0.5201,0.24355300859598855,0.5535589390434174,0.797111947639406
20220902,179,-0.0937,0.16523400191021967,0.6300281558795573,0.7952621577897769
20210730,156,0.025,0.14326647564469913,0.651315435519449,0.7945819111641481
20210715,129,0.1665,0.1174785100286533,0.6766915944835996,0.7941701045122529
20200905,176,-0.089,0.1623686723973257,0.6308710388981545,0.7932397112954802
20220707,152,0.0275,0.13944603629417382,0.6517637775506178,0.7912098138447916
20180807,51,0.5654,0.04297994269340974,0.7482290489768835,0.7912089916702932
20180623,52,0.5499,0.04393505253104107,0.7454493283836372,0.7893843809146782
20220227,229,-0.3945,0.21298949379178606,0.5760836426893348,0.7890731364811208
20211217,168,-0.0722,0.15472779369627507,0.6338838973476084,0.7886116910438835
20181017,135,0.102,0.12320916905444126,0.6651243700794461,0.7883335391338874
20221217,143,0.0547,0.1308500477554919,0.6566417388497336,0.7874917866052256
20210620,95,0.3101,0.08500477554918816,0.7024443607539319,0.7874491363031201
20220809,111,0.2174,0.10028653295128939,0.685819838238195,0.7861063711894845
20180811,112,0.2096,0.10124164278892073,0.6844210111009487,0.7856626538898694
20220714,183,-0.1715,0.16905444126074498,0.6160757518695862,0.7851301931303312
20220903,189,-0.2217,0.17478510028653296,0.6070730438837179,0.7818581441702508
20180904,159,-0.0637,0.14613180515759314,0.6354082602535822,0.7815400654111754
20140205,167,-0.1102,0.15377268385864373,0.6270690984738437,0.7808417823324875
20140529,195,-0.2609,0.18051575931232092,0.6000430408349922,0.780558800147313
20221009,104,0.2161,0.0936007640878701,0.6855867003819873,0.7791874644698574
20210722,250,-0.5866,0.23304680038204392,0.541633041014329,0.7746798413963729
20221014,135,0.0257,0.12320916905444126,0.6514409712881762,0.7746501403426175
20220616,128,0.0607,0.11652340019102196,0.6577177597245386,0.7742411599155605
20220302,122,0.0905,0.11079274116523401,0.6630619967360699,0.7738547379013039
20200805,92,0.2476,0.08213944603629417,0.6912358099747135,0.7733752560110077
20190720,43,0.508,0.03533906399235912,0.7379351159412492,0.7732741799336083
20210614,188,-0.266,0.17382999044890163,0.5991284230914079,0.7729584135403096
20220122,131,0.031,0.11938872970391595,0.652391456394254,0.7717801860981699
20220717,107,0.1427,0.0964660936007641,0.6724233783468732,0.7688894719476372
20200703,98,0.1874,0.08787010506208214,0.6804397338641702,0.7683098389262524
20180619,62,0.378,0.05348615090735435,0.7146213303204748,0.7681074812278291
20221018,158,-0.1363,0.1451766953199618,0.6223884076684421,0.7675651029884039
20140904,155,-0.1227,0.14231136580706782,0.624827388318,0.7671387541250678
20221008,163,-0.1684,0.14995224450811842,0.6166316959882354,0.7665839404963538
20200620,152,-0.1106,0.13944603629417382,0.6269973637488567,0.7664434000430306
20220919,94,0.193,0.08404966571155682,0.6814440200139882,0.765493685725545
20220120,135,-0.0278,0.12320916905444126,0.6418464518211653,0.7650556208756065
20221011,166,-0.2001,0.15281757402101243,0.6109467190330159,0.7637642930540283
20220706,198,-0.3734,0.1833810888252149,0.5798676494323989,0.7632487382576137
20140512,149,-0.1156,0.13658070678127984,0.6261006796865192,0.762681386467799
20221219,94,0.175,0.08404966571155682,0.6782159573895733,0.7622656231011301
20221023,137,-0.0559,0.1251193887297039,0.6368070873908287,0.7619264761205327
20140802,172,-0.2442,0.15854823304680038,0.6030379656031992,0.7615861986499997
20220611,206,-0.4314,0.19102196752626552,0.5694661143092842,0.7604880818355497
20210802,125,-0.0055,0.11365807067812798,0.6458456627391904,0.7595037334173184
20181105,96,0.1427,0.08595988538681948,0.6724233783468732,0.7583832637336927
20140413,54,0.3588,0.045845272206303724,0.7111780635210989,0.7570233357274027
20220810,129,-0.0407,0.1174785100286533,0.6395330069403345,0.7570115169689878
20140601,138,-0.0894,0.12607449856733524,0.6307993041731675,0.7568738027405028
20220829,119,0.0082,0.10792741165234002,0.6483025770699951,0.756229988722335
20140227,107,0.0554,0.0964660936007641,0.6567672746184609,0.7532333682192249
20190524,165,-0.2568,0.1518624641833811,0.6007783217661088,0.7526407859494899
20200801,139,-0.1213,0.12702960840496658,0.6250784598554544,0.752108068260421
20220418,93,0.1097,0.0830945558739255,0.6665052635354459,0.7495998194093714
20220915,132,-0.1002,0.12034383954154727,0.6288624665985186,0.7492063061400659
20210602,163,-0.2722,0.14995224450811842,0.5980165348541094,0.7479687793622278
20170101,166,-0.2883,0.15281757402101243,0.5951292121733828,0.7479467861943951
20180921,90,0.1148,0.08022922636103152,0.6674198812790301,0.7476491076400615
20190526,110,0.0046,0.09933142311365807,0.6476569645451121,0.7469883876587702
20140903,179,-0.365,0.16523400191021967,0.5813740786571259,0.7466080805673455
20140223,80,0.1569,0.07067812798471824,0.6749699610839116,0.7456480890686299
20220914,105,0.0208,0.09455587392550144,0.6505622209070855,0.745118094832587
20180618,118,-0.0489,0.1069723018147087,0.6380624450781011,0.7450347468928098
20211219,132,-0.1272,0.12034383954154727,0.6240203726618962,0.7443642122034435
20220615,78,0.1591,0.06876790830945559,0.6753645020713401,0.7441324103807957
20220807,138,-0.1665,0.12607449856733524,0.6169724359319236,0.7430469344992588
20140228,90,0.0881,0.08022922636103152,0.6626315883861479,0.7428608147471794
20190713,12,0.4961,0.0057306590257879654,0.735801007872886,0.741531666898674
20190722,33,0.3682,0.025787965616045846,0.7128638295582933,0.7386517951743391
20170122,143,-0.2205,0.1308500477554919,0.607288248058679,0.7381382958141709
20180803,54,0.252,0.045845272206303724,0.6920248919495704,0.7378701641558741
20210515,215,-0.6125,0.19961795606494748,0.5369882175714209,0.7366061736363684
20180814,16,0.4441,0.009551098376313277,0.7264754936245762,0.7360265920008895
20200701,119,-0.1071,0.10792741165234002,0.6276250425924929,0.7355524542448328
20200815,101,-0.0169,0.09073543457497613,0.6438012230770609,0.734536657652037
20220412,161,-0.3419,0.14804202483285578,0.585516759025125,0.7335587838579808
20180715,55,0.2193,0.04680038204393505,0.6861605781818834,0.7329609602258185
20190905,122,-0.1498,0.11079274116523401,0.6199673607001308,0.7307601018653648
20200729,229,-0.7227,0.21298949379178606,0.5172253008375028,0.730214794629289
20220507,70,0.124,0.061127029608404965,0.6690697799537311,0.7301968095621361
20221224,78,0.0752,0.06876790830945559,0.6603181435053173,0.7290860518147728
20220729,100,-0.0452,0.08978032473734479,0.6387259912842309,0.7285063160215757
20190823,66,0.1246,0.05730659025787966,0.6691773820412116,0.7264839722990912
20220716,90,-0.0121,0.08022922636103152,0.644662039776905,0.7248912661379365
20220305,139,-0.2747,0.12702960840496658,0.5975681928229407,0.7245978012279073
20220428,92,-0.039,0.08213944603629417,0.6398378795215293,0.7219773255578235
20220708,90,-0.0318,0.08022922636103152,0.6411291045712952,0.7213583309323268
20220528,99,-0.09,0.08882521489971347,0.630691702085687,0.7195169169854005
20140430,40,0.2234,0.03247373447946514,0.686895859113,0.7193695935924651
20140827,76,0.0243,0.06685768863419293,0.6511898997507218,0.7180475883849148
20220815,79,0.0001,0.06972301814708691,0.6468499488890084,0.7165729670360953
20221015,66,0.0538,0.05730659025787966,0.6564803357185128,0.7137869259763925
20220423,108,-0.1707,0.09742120343839542,0.6162192213195602,0.7136404247579556
20140209,41,0.1843,0.033428844317096466,0.679883789745521,0.7133126340626175
20170109,64,0.0605,0.055396370582617004,0.6576818923620451,0.7130782629446621
20220304,36,0.2047,0.02865329512893983,0.6835422607198579,0.7121955558487978
20220723,64,0.0524,0.055396370582617004,0.6562292641810584,0.7116256347636755
20220727,124,-0.2677,0.11270296084049666,0.5988235505102132,0.7115265113507099
20200714,116,-0.2275,0.10506208213944604,0.6060328903714065,0.7110949725108525
20140428,89,-0.0843,0.07927411652340019,0.6317139219167518,0.710988038440152
20180722,15,0.3091,0.008595988538681949,0.7022650239414644,0.7108610124801463
20221020,68,0.0235,0.05921680993314231,0.6510464303007477,0.71026324023389
20161217,91,-0.1018,0.08118433619866285,0.6285755276985706,0.7097598638972334
20200904,90,-0.1042,0.08022922636103152,0.6281451193486486,0.70837434570968
20180627,80,-0.0583,0.07067812798471824,0.6363766790409067,0.707054807025625
20140509,65,0.0187,0.05635148042024833,0.6501856136009038,0.7065370940211521
20180721,84,-0.083,0.07449856733524356,0.6319470597729595,0.706445627108203
20211218,68,0.0013,0.05921680993314231,0.6470651530639694,0.7062819629971117
20210611,120,-0.2817,0.10888252148997135,0.5963128351356682,0.7051953566256396
20220220,87,-0.1099,0.07736389684813753,0.6271228995175839,0.7044867963657214
20140419,72,-0.0311,0.06303724928366762,0.6412546403400226,0.7042918896236902
20220917,99,-0.1767,0.08882521489971347,0.6151432004447552,0.7039684153444687
20140527,89,-0.1236,0.07927411652340019,0.6246659851867792,0.7039401017101794
20181021,34,0.1667,0.026743075453677174,0.6767274618460931,0.7034705372997703
20161209,45,0.1075,0.03724928366762178,0.6661107225480174,0.7033600062156392
20140226,28,0.1969,0.021012416427889206,0.6821434335826114,0.7031558500105006
20220210,120,-0.3137,0.10888252148997135,0.5905740571367084,0.6994565786266798
20220710,109,-0.2637,0.09837631327602674,0.5995408977600831,0.6979172110361098
20180917,33,0.1334,0.025787965616045846,0.6707555459909255,0.6965435116069713
20190912,112,-0.2878,0.10124164278892073,0.5952188805796166,0.6964605233685373
20190903,35,0.1219,0.027698185291308502,0.6686931726475493,0.6963913579388579
20220918,58,-0.0021,0.049665711556829036,0.6464554079015798,0.6961211194584089
20161227,105,-0.2545,0.09455587392550144,0.601190796434784,0.6957466703602855
20170318,41,0.084,0.033428844317096466,0.6618963074550313,0.6953251517721277
20140513,96,-0.2178,0.08595988538681948,0.6077724574523412,0.6937323428391606
20220124,78,-0.1283,0.06876790830945559,0.623823102168182,0.6925910104776376
20220828,36,0.0914,0.02865329512893983,0.6632233998672907,0.6918766949962306
20180808,45,0.0432,0.03724928366762178,0.6545793655063574,0.6918286491739792
20211124,76,-0.1234,0.06685768863419293,0.6247018525492727,0.6915595411834656
20140906,61,-0.0436,0.05253104106972302,0.6390129301841788,0.6915439712539019
20200618,112,-0.3195,0.10124164278892073,0.5895339036243968,0.6907755464133176
20220929,77,-0.1382,0.06781279847182425,0.6220476677247538,0.6898604661965781
20220806,82,-0.1682,0.0725883476599809,0.6166675633507289,0.6892559110107098
20220207,81,-0.167,0.07163323782234957,0.6168827675256899,0.6885160053480395
20220512,55,-0.0314,0.04680038204393505,0.6412008392962822,0.6880012213402174
20190929,54,-0.0277,0.045845272206303724,0.6418643855024121,0.6877096577087158
20221025,45,0.0172,0.03724928366762178,0.6499166083822026,0.6871658920498244
20200806,27,0.1123,0.02005730659025788,0.6669715392478613,0.6870288458381192
20140407,75,-0.1485,0.0659025787965616,0.6202004985563386,0.6861030773529002
20170120,54,-0.0435,0.045845272206303724,0.6390308638654256,0.6848761360717294
20220604,70,-0.1313,0.061127029608404965,0.6232850917307795,0.6844121213391845
20190607,14,0.1663,0.007640878701050621,0.6766557271211061,0.6842966058221567
20180813,37,0.0374,0.029608404966571154,0.653539211994046,0.6831476169606171
20200630,45,-0.0053,0.03724928366762178,0.6458815301016839,0.6831308137693057
20191012,85,-0.2233,0.07545367717287488,0.60678610498377,0.6822397821566448
20210725,153,-0.5879,0.14040114613180515,0.5413999031581213,0.6818010492899265
20181114,33,0.0504,0.025787965616045846,0.6558705905561233,0.6816585561721691
20220209,110,-0.3645,0.09933142311365807,0.5814637470633596,0.6807951701770176
20210401,66,-0.1346,0.05730659025787966,0.6226932802496368,0.6799998705075164
20190904,100,-0.3172,0.08978032473734479,0.5899463782930722,0.6797267030304169
20170107,16,0.1189,0.009551098376313277,0.6681551622101468,0.6777062605864601
20190930,43,-0.0305,0.03533906399235912,0.6413622424275031,0.6767013064198621
20221012,45,-0.0534,0.03724928366762178,0.6372554294219974,0.6745047130896192
20170102,66,-0.1669,0.05730659025787966,0.6169007012069366,0.6742072914648163
20220921,57,-0.1196,0.04871060171919771,0.6253833324366491,0.6740939341558468
20221021,21,0.0681,0.014326647564469915,0.659044852136798,0.6733714997012679
20140528,45,-0.0646,0.03724928366762178,0.6352468571223614,0.6724961407899832
20220306,165,-0.7071,0.1518624641833811,0.5200229551119958,0.6718854192953769
20170312,108,-0.4067,0.09742120343839542,0.5738957335772313,0.6713169370156268
20190629,83,-0.2761,0.07354345749761222,0.5973171212854862,0.6708605787830985
20170303,46,-0.0801,0.038204393505253106,0.6324671365291152,0.6706715300343683
20221028,6,0.1254,0.0,0.6693208514911855,0.6693208514911855
20140215,26,0.0033,0.019102196752626553,0.6474238266889043,0.6665260234415309
20161221,46,-0.1049,0.038204393505253106,0.6280195835799214,0.6662239770851744
20220715,86,-0.3289,0.07640878701050621,0.5878481375872024,0.6642569245977087
20220126,52,-0.1618,0.04393505253104107,0.6178153189505209,0.6617503714815619
20210523,210,-1.0039,0.19484240687679083,0.4667957891716432,0.6616381960484341
20210522,68,-0.2596,0.05921680993314231,0.6002761786911999,0.6594929886243421
20180908,11,0.0413,0.004775549188156638,0.6542386255626692,0.6590141747508258
20220804,113,-0.5048,0.10219675262655205,0.5563027922741701,0.6584995449007222
20200827,52,-0.1849,0.04393505253104107,0.6136726385825217,0.6576076911135628
20170115,72,-0.2941,0.06303724928366762,0.5940890586610713,0.6571263079447389
20220301,60,-0.236,0.05157593123209169,0.6045085274654328,0.6560844586975245
20220324,81,-0.3548,0.07163323782234957,0.5832033141442944,0.6548365519666439
20220407,11,0.0045,0.004775549188156638,0.6476390308638654,0.652414580052022
20211122,46,-0.187,0.038204393505253106,0.61329603127634,0.6515004247815931
20220225,91,-0.4288,0.08118433619866285,0.5699323900216997,0.6511167262203625
20190828,62,-0.2785,0.05348615090735435,0.5968867129355642,0.6503728638429185
20180624,92,-0.4528,0.08213944603629417,0.5656283065224799,0.6477677525587741
20221222,16,-0.0489,0.009551098376313277,0.6380624450781011,0.6476135434544144
20220409,32,-0.1394,0.024832855778414518,0.6218324635497927,0.6466653193282073
20220414,57,-0.2734,0.04871060171919771,0.5978013306791484,0.6465119323983461
20190831,18,-0.0664,0.011461318051575931,0.63492405085992,0.6463853689114959
20140805,61,-0.3074,0.05253104106972302,0.5917038790552536,0.6442349201249766
20140206,15,-0.0652,0.008595988538681949,0.635139255034881,0.6437352435735629
20161228,21,-0.0995,0.014326647564469915,0.6289880023672458,0.6433146499317157
20140219,70,-0.3663,0.061127029608404965,0.5811409408009182,0.6422679704093232
20211119,63,-0.3295,0.054441260744985676,0.5877405354997219,0.6421817962447076
20221027,17,-0.0858,0.010506208213944603,0.6314449166980506,0.6419511249119952
20220303,45,-0.2364,0.03724928366762178,0.6044367927404457,0.6416860764080675
